시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,충전소위치 상세,휴점일,이용가능 시작시각,이용가능 종료시각,완속충전 가능여부,급속충전 가능여부,급속충전 타입구분,완속충전기 대수,급속충전기 대수,주차료부과 여부,관리업체명,관리업체 전화번호,데이터 갱신일자,업태구분명,위도,경도
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,안산시 감골시민홀,CVNTL_25_41271_00976,,경기도 안산시 상록구 석호로 226,경기도 안산시 상록구 사동 1342,,,,,,,,,,,지엔텔,,2022-07-11,,37.2933600000,126.8557500000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,안산시_사이동행정복지센터,CVNTL_25_41271_00978,,경기도 안산시 상록구 감골1로 52,경기도 안산시 상록구 사동 1344-5,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.2897950000,126.8518700000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,안산시_해양동행정복지센터,CVNTL_25_41271_00979,,경기도 안산시 상록구 해양로 8,경기도 안산시 상록구 사동 1511-1,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.2947100000,126.8200700000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,안산고잔6차푸르지오,CVNTL_25_41271_00980,,경기도 안산시 상록구 해양1로 11,경기도 안산시 상록구 사동 1512,,,,,,,,,,,이카플러그,,2022-07-11,,37.2961300000,126.8239440000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,안산시 호수공원실내수영장,CVNTL_25_41271_00981,,경기도 안산시 상록구 광덕대로 70,경기도 안산시 상록구 사동 1513,,,,,,,,,,,지엔텔,,2022-07-11,,37.3013600000,126.8268000000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,푸른마을고잔주공5단지,CVNTL_25_41271_00971,,경기도 안산시 상록구 광덕4로 460,경기도 안산시 상록구 사동 1536,,,,,,,,,,,케이티,,2022-07-11,,37.3038300000,126.8552600000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,안산사동자동차공업사,CVNTL_25_41271_00977,,경기도 안산시 상록구 선진로 30,경기도 안산시 상록구 사동 1494-1,,,,,,,,,,,에스트래픽,,2022-07-11,,37.2792550000,126.8468200000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,한국전기연구원,CVNTL_25_41271_00972,,경기도 안산시 상록구 항가울로 111,경기도 안산시 상록구 사동 1271-19,,,,,,,,,,,파워큐브,,2022-07-11,,37.2909280000,126.8423700000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,한국지엠안산서비스센터,CVNTL_25_41271_00973,,경기도 안산시 상록구 선진5길 37,경기도 안산시 상록구 사동 1485-6,,,,,,,,,,,케이티,,2022-07-11,,37.2810200000,126.8486300000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,스위스모텔,CVNTL_25_41271_00974,,경기도 안산시 상록구 영화5길 1,경기도 안산시 상록구 사동 1480-11,,,,,,,,,,,제주전기자동차서비스,,2022-07-11,,37.2798300000,126.8494800000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,안산시U정보센터,CVNTL_25_41271_00995,,경기도 안산시 상록구 항가울로 200,경기도 안산시 상록구 사동 1586-3,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.2982520000,126.8450100000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,안산시_사동행정복지센터,CVNTL_25_41271_00996,,경기도 안산시 상록구 석호로 171,경기도 안산시 상록구 사동 1304,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.2970730000,126.8510060000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,안산상록경찰서,CVNTL_25_41271_00982,,경기도 안산시 상록구 차돌배기로 10,경기도 안산시 상록구 사동 1586-4,,,,,,,,,,,에스트래픽,,2022-07-11,,37.2991400000,126.8456950000
경기도,안산시 상록구,사동,"41271103",생활편의형SOC,CVNTL,전기충전소,경기테크노파크,CVNTL_25_41271_00989,,경기도 안산시 상록구 해안로 705,경기도 안산시 상록구 사동 1271-11,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.2911200000,126.8299940000
경기도,평택시,신장동,"41220112",생활편의형SOC,CVNTL,전기충전소,신장2동주민센터,CVNTL_25_41220_01636,,경기도 평택시 밀월로21번길 7,경기도 평택시 신장동 280-23,,,,,,,,,,,에버온,,2022-07-11,,37.0764850000,127.0524300000
경기도,수원시 영통구,이의동,"41117103",생활편의형SOC,CVNTL,전기충전소,수원시 이마트(광교점),CVNTL_25_41117_00735,,경기도 수원시 영통구 광교로 191,경기도 수원시 영통구 이의동 1240,,,,,,,,,,,차지비,,2022-07-11,,37.2963450000,127.0469500000
경기도,수원시 영통구,이의동,"41117103",생활편의형SOC,CVNTL,전기충전소,수원시 광교1동 주민센터,CVNTL_25_41117_00736,,경기도 수원시 영통구 도청로89번길 20,경기도 수원시 영통구 이의동 1350,,,,,,,,,,,차지비,,2022-07-11,,37.2901950000,127.0474500000
경기도,수원시 영통구,이의동,"41117103",생활편의형SOC,CVNTL,전기충전소,이마트 광교점(야외1층 주차장),CVNTL_25_41117_00737,,경기도 수원시 영통구 광교로 191,경기도 수원시 영통구 이의동 1240,,,,,,,,,,,에스트래픽,,2022-07-11,,37.2963450000,127.0469500000
경기도,수원시 영통구,이의동,"41117103",생활편의형SOC,CVNTL,전기충전소,시은소교회,CVNTL_25_41117_00738,,경기도 수원시 영통구 센트럴타운로100번길 33,경기도 수원시 영통구 이의동 419-2,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.2934950000,127.0512160000
경기도,수원시 영통구,이의동,"41117103",생활편의형SOC,CVNTL,전기충전소,경기도경제과학진흥원,CVNTL_25_41117_00739,,경기도 수원시 영통구 광교로 107,경기도 수원시 영통구 이의동 906-5,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.2919000000,127.0431400000
경기도,수원시 영통구,이의동,"41117103",생활편의형SOC,CVNTL,전기충전소,롯데마트 광교점,CVNTL_25_41117_00740,,경기도 수원시 영통구 센트럴타운로 85,경기도 수원시 영통구 이의동 1332,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.2905600000,127.0505750000
경기도,수원시 영통구,이의동,"41117103",생활편의형SOC,CVNTL,전기충전소,이의동센트럴프라자,CVNTL_25_41117_00741,,경기도 수원시 영통구 센트럴타운로 106,경기도 수원시 영통구 이의동 1322-5,,,,,,,,,,,케이티,,2022-07-11,,37.2927400000,127.0501560000
경기도,수원시 영통구,이의동,"41117103",생활편의형SOC,CVNTL,전기충전소,경기전력관리처,CVNTL_25_41117_00742,,경기도 수원시 영통구 창룡대로 236-31,경기도 수원시 영통구 이의동 907-1,,,,,,,,,,,한국전력,,2022-07-11,,37.2936740000,127.0374300000
경기도,광명시,광명동,"41210101",생활편의형SOC,CVNTL,전기충전소,광명시 광명도서관,CVNTL_25_41210_00210,,경기도 광명시 원광명안로 48,경기도 광명시 광명동 495-1,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.4651700000,126.8514300000
경기도,광명시,광명동,"41210101",생활편의형SOC,CVNTL,전기충전소,광명시 광명5동 주민센터,CVNTL_25_41210_00212,,경기도 광명시 너부대로35번길 20,경기도 광명시 광명동 170,,,,,,,,,,,차지비,,2022-07-11,,37.4787640000,126.8475000000
경기도,광명시,광명동,"41210101",생활편의형SOC,CVNTL,전기충전소,광명전통시장 공영주차장,CVNTL_25_41210_00213,,경기도 광명시 광명로 938,경기도 광명시 광명동 102-4,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.4823270000,126.8561100000
경기도,광명시,광명동,"41210101",생활편의형SOC,CVNTL,전기충전소,광명시 광명6동 주민센터,CVNTL_25_41210_00214,,경기도 광명시 광명로791번길 6,경기도 광명시 광명동 786,,,,,,,,,,,차지비,,2022-07-11,,37.4710900000,126.8486400000
경기도,광명시,광명동,"41210101",생활편의형SOC,CVNTL,전기충전소,광명시 경륜경정사업본부 ,CVNTL_25_41210_00232,,경기도 광명시 광명로 721,경기도 광명시 광명동 678,,,,,,,,,,,차지비,,2022-07-11,,37.4677850000,126.8449500000
경기도,광명시,철산동,"41210102",생활편의형SOC,CVNTL,전기충전소,광명시 철산도서관,CVNTL_25_41210_00220,,경기도 광명시 철산로 56,경기도 광명시 철산동 449-1,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.4770000000,126.8722100000
경기도,광명시,철산동,"41210102",생활편의형SOC,CVNTL,전기충전소,광명시청,CVNTL_25_41210_00221,,경기도 광명시 시청로 20,경기도 광명시 철산동 222-1,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.4782100000,126.8647160000
경기도,평택시,청북읍,"41220259",생활편의형SOC,CVNTL,전기충전소,GS25 청북IC점,CVNTL_25_41220_01638,,경기도 평택시 청북읍 서해로 1758,경기도 평택시 청북읍 현곡리 342-13,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.0470920000,126.9327100000
경기도,평택시,청북읍,"41220259",생활편의형SOC,CVNTL,전기충전소,청북읍사무소,CVNTL_25_41220_01639,,경기도 평택시 청북읍 청원로 2,경기도 평택시 청북읍 현곡리 293-4,,,,,,,,,,,에버온,,2022-07-11,,37.0401270000,126.9345400000
경기도,부천시,소사본동,"41190110",생활편의형SOC,CVNTL,전기충전소,소사어울림마당 주차장,CVNTL_25_41190_00483,,경기도 부천시 경인옛로 73,경기도 부천시 소사본동 64,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.4800500000,126.7999500000
경기도,부천시,소사본동,"41190110",생활편의형SOC,CVNTL,전기충전소,부천시_소사본3동주민센터,CVNTL_25_41190_00481,,경기도 부천시 은성로68번길 56,경기도 부천시 소사본동 200-26,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.4728130000,126.7980900000
경기도,부천시,범박동,"41190112",생활편의형SOC,CVNTL,전기충전소,부천범박힐스테이트2단지,CVNTL_25_41190_00484,,경기도 부천시 범안로 78,경기도 부천시 범박동 153-2,,,,,,,,,,,케이티,,2022-07-11,,37.4743960000,126.8078100000
경기도,부천시,범박동,"41190112",생활편의형SOC,CVNTL,전기충전소,부천시_범박동주민센터,CVNTL_25_41190_00485,,경기도 부천시 범안로129번길 17,경기도 부천시 범박동 155-4,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.4706880000,126.8097900000
경기도,평택시,팽성읍,"41220250",생활편의형SOC,CVNTL,전기충전소,팽성읍행정복지센터,CVNTL_25_41220_01640,,경기도 평택시 팽성읍 동서촌로 89,경기도 평택시 팽성읍 객사리 170-2,,,,,,,,,,,에스트래픽,,2022-07-11,,36.9651950000,127.0623300000
경기도,평택시,팽성읍,"41220250",생활편의형SOC,CVNTL,전기충전소,투썸플레이스(평택팽성점),CVNTL_25_41220_01641,,경기도 평택시 팽성읍 팽성송화로 153,경기도 평택시 팽성읍 송화리 787-1,,,,,,,,,,,대영채비,,2022-07-11,,36.9606600000,127.0583950000
경기도,평택시,서정동,"41220101",생활편의형SOC,CVNTL,전기충전소,평택시 송탄출장소,CVNTL_25_41220_01642,,경기도 평택시 경기대로 1366,경기도 평택시 서정동 800,,,,,,,,,,,한국전기차충전서비스,,2022-07-11,,37.0666400000,127.0651500000
경기도,평택시,서정동,"41220101",생활편의형SOC,CVNTL,전기충전소,평택 중앙동주민센터,CVNTL_25_41220_01679,,경기도 평택시 서정역로 16,경기도 평택시 서정동 342,,,,,,,,,,,에버온,,2022-07-11,,37.0554800000,127.0559540000
경기도,평택시,장당동,"41220102",생활편의형SOC,CVNTL,전기충전소,홈플러스 송탄점,CVNTL_25_41220_01643,,경기도 평택시 경기대로 1103,경기도 평택시 장당동 390-1,,,,,,,,,,,환경부(한국자동차환경협회),,2022-07-11,,37.0450480000,127.0594900000
경기도,평택시,장당동,"41220102",생활편의형SOC,CVNTL,전기충전소,효명고등학교,CVNTL_25_41220_01644,,경기도 평택시 송탄로 51,경기도 평택시 장당동 470,,,,,,,,,,,지엔텔,,2022-07-11,,37.0496000000,127.0549550000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,전기충전소,무인텔핫,CVNTL_25_41220_01647,,경기도 평택시 안중읍 대반3길 1-11,경기도 평택시 안중읍 대반리 222-11,,,,,,,,,,,제주전기자동차서비스,,2022-07-11,,36.9859430000,126.9508500000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,전기충전소,홈플러스 평택안중점,CVNTL_25_41220_01648,,경기도 평택시 안중읍 서동대로 1489,경기도 평택시 안중읍 현화리 637-19,,,,,,,,,,,한국전력,,2022-07-11,,36.9901580000,126.9163900000
경기도,평택시,안중읍,"41220253",생활편의형SOC,CVNTL,전기충전소,안중제일신용협동조합,CVNTL_25_41220_01649,,경기도 평택시 안중읍 안현로 381,경기도 평택시 안중읍 안중리 307,,,,,,,,,,,대영채비,,2022-07-11,,36.9844100000,126.9294400000
경기도,평택시,진위면,"41220310",생활편의형SOC,CVNTL,전기충전소,진위면사무소,CVNTL_25_41220_01650,,경기도 평택시 진위면 봉남길 61,경기도 평택시 진위면 봉남리 229,,,,,,,,,,,에버온,,2022-07-11,,37.0999260000,127.0907700000
경기도,평택시,포승읍,"41220256",생활편의형SOC,CVNTL,전기충전소,평택항마린센터,CVNTL_25_41220_01651,,경기도 평택시 포승읍 평택항만길 73,경기도 평택시 포승읍 만호리 570-1,,,,,,,,,,,에스트래픽,,2022-07-11,,36.9572680000,126.8485000000
경기도,평택시,포승읍,"41220256",생활편의형SOC,CVNTL,전기충전소,경기평택 샤롯캐슬호텔,CVNTL_25_41220_01652,,경기도 평택시 포승읍 평택항로184번길 3-14,경기도 평택시 포승읍 만호리 574-2,,,,,,,,,,,에버온,,2022-07-11,,36.9764400000,126.8429100000
경기도,평택시,포승읍,"41220256",생활편의형SOC,CVNTL,전기충전소,포승읍사무소,CVNTL_25_41220_01653,,경기도 평택시 포승읍 서동대로 1174-16,경기도 평택시 포승읍 방림리 52-13,,,,,,,,,,,에버온,,2022-07-11,,36.9828500000,126.8853000000
경기도,평택시,포승읍,"41220256",생활편의형SOC,CVNTL,전기충전소,평택시 평택항만청,CVNTL_25_41220_01657,,경기도 평택시 포승읍 평택항만길 145,경기도 평택시 포승읍 만호리 564,,,,,,,,,,,차지비,,2022-07-11,,36.9646500000,126.8420700000
경기도,평택시,포승읍,"41220256",생활편의형SOC,CVNTL,전기충전소,평택세관 주차장,CVNTL_25_41220_01658,,경기도 평택시 포승읍 평택항만길 45,경기도 평택시 포승읍 만호리 340-3,,,,,,,,,,,에스트래픽,,2022-07-11,,36.9589270000,126.8507700000
경기도,평택시,포승읍,"41220256",생활편의형SOC,CVNTL,전기충전소,포승읍 행정복지센터,CVNTL_25_41220_01655,,경기도 평택시 포승읍 서동대로 1174-16,경기도 평택시 포승읍 방림리 52-13,,,,,,,,,,,에스트래픽,,2022-07-11,,36.9828500000,126.8853000000
경기도,평택시,포승읍,"41220256",생활편의형SOC,CVNTL,전기충전소,평택시 투데이모텔,CVNTL_25_41220_01656,,경기도 평택시 포승읍 직산동길 21-7,경기도 평택시 포승읍 희곡리 627-15,,,,,,,,,,,차지비,,2022-07-11,,36.9483380000,126.8711200000
경기도,평택시,포승읍,"41220256",생활편의형SOC,CVNTL,전기충전소,평택시 평택국제자동차부두,CVNTL_25_41220_01659,,경기도 평택시 포승읍 평택항만길 399-16,경기도 평택시 포승읍 원정리 1234,,,,,,,,,,,차지비,,2022-07-11,,36.9829060000,126.8293150000
경기도,평택시,포승읍,"41220256",생활편의형SOC,CVNTL,전기충전소,CU 평택석정점,CVNTL_25_41220_01660,,경기도 평택시 포승읍 포승장안로 96,경기도 평택시 포승읍 석정리 127,,,,,,,,,,,에스트래픽,,2022-07-11,,36.9969330000,126.8987960000
경기도,평택시,포승읍,"41220256",생활편의형SOC,CVNTL,전기충전소,원정보건진료소,CVNTL_25_41220_01661,,경기도 평택시 포승읍 포승원정길 23,경기도 평택시 포승읍 원정리 391-22,,,,,,,,,,,에스트래픽,,2022-07-11,,36.9946370000,126.8410200000
경기도,평택시,포승읍,"41220256",생활편의형SOC,CVNTL,전기충전소,대원파크모텔,CVNTL_25_41220_01662,,경기도 평택시 포승읍 포승향남로 57,경기도 평택시 포승읍 도곡리 884-5,,,,,,,,,,,지엔텔,,2022-07-11,,36.9841840000,126.8750700000
